Tm,Opp,Down,ToGo,Side of Field,Tm Score,Opp Score,Time Under,Absolute Score Differential,Team Game Location,Yard Line,Touchdown Count,Play Percent of Goal,First Down Count,Goal To Go,Success Count,Play Type,Run,Pass,Play Location,Run Left,Run Middle,Run Right,Short,Deep
Texans,Raiders,2,6,HTX,27,7,14,20,Away,76,0,2,1,0,1,Run,1,0,Left Guard,1,0,0,0,0
Texans,Raiders,3,1,RAI,27,7,11,20,Away,44,0,11,1,0,1,Run,1,0,Left End,1,0,0,0,0
Texans,Raiders,3,24,RAI,27,7,6,20,Away,35,0,0.291666667,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Texans,Raiders,2,8,RAI,27,7,9,20,Away,31,0,0.875,0,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Texans,Raiders,2,5,HTX,27,7,13,20,Away,59,0,1.2,1,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Texans,Raiders,2,6,RAI,27,7,11,20,Away,49,0,0.833333333,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Texans,Raiders,3,1,RAI,27,7,9,20,Away,24,0,3,1,0,1,Run,1,0,Right Guard,0,0,1,0,0
Texans,Raiders,2,8,RAI,30,7,4,23,Away,9,0,0.125,0,0,0,Run,1,0,Left End,1,0,0,0,0
Texans,Raiders,2,24,RAI,27,7,7,20,Away,35,0,0,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Texans,Raiders,3,7,RAI,30,7,3,23,Away,8,0,-0.142857143,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Texans,Giants,1,10,HTX,0,0,13,0,Away,81,0,1.1,1,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Texans,Giants,4,1,HTX,0,0,11,0,Away,61,0,10,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Texans,Giants,1,10,HTX,0,0,10,0,Away,51,0,0.9,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Texans,Giants,1,10,HTX,0,0,12,0,Away,70,0,0.2,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Texans,Giants,1,10,HTX,0,0,4,0,Away,73,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Texans,Giants,3,8,HTX,0,0,11,0,Away,68,0,0.875,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Texans,Giants,2,16,HTX,0,0,9,0,Away,57,0,0.3125,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Texans,Giants,3,6,HTX,0,0,3,0,Away,69,0,0.833333333,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Texans,Giants,2,10,HTX,0,0,4,0,Away,73,0,0.4,0,0,0,Run,1,0,Right End,0,0,1,0,0
Texans,Giants,2,8,HTX,0,0,11,0,Away,68,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Texans,Giants,3,11,HTX,0,0,8,0,Away,52,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Texans,Giants,1,10,HTX,0,0,15,0,Away,59,0,1.7,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
Texans,Giants,1,10,NYG,0,0,14,0,Away,42,0,0.2,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Texans,Giants,1,10,HTX,0,0,10,0,Away,81,0,0.1,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Texans,Giants,1,10,HTX,0,14,1,14,Away,64,0,-0.1,0,0,0,Sack,0,0, ,0,0,0,0,0
Texans,Giants,1,15,HTX,0,7,3,7,Away,87,0,-0.4,0,0,0,Sack,0,0, ,0,0,0,0,0
Texans,Giants,1,10,HTX,0,14,2,14,Away,80,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Texans,Giants,2,10,HTX,0,14,2,14,Away,80,0,1.6,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Texans,Giants,2,21,HTX,0,7,3,7,Away,93,0,0.095238095,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Texans,Giants,2,11,HTX,0,14,1,14,Away,65,0,0,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Texans,Giants,2,9,HTX,0,0,10,0,Away,80,0,0,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Texans,Giants,3,9,HTX,0,0,9,0,Away,80,0,-0.111111111,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Texans,Giants,3,19,HTX,0,7,3,7,Away,91,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Texans,Giants,3,11,HTX,0,14,1,14,Away,65,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Texans,Giants,2,8,NYG,0,0,14,0,Away,40,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Texans,Giants,3,8,NYG,0,0,13,0,Away,40,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Texans,Giants,1,10,HTX,0,17,11,17,Away,80,0,2.1,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Giants,1,10,HTX,0,17,11,17,Away,59,0,1.2,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Giants,1,10,HTX,0,14,15,14,Away,74,0,1.1,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Giants,1,10,NYG,0,17,9,17,Away,33,0,1,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Texans,Giants,1,10,NYG,0,17,8,17,Away,18,0,0.6,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Giants,1,10,NYG,0,17,10,17,Away,47,0,0.3,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Texans,Giants,1,10,HTX,3,17,5,14,Away,93,0,0.2,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Texans,Giants,1,10,NYG,3,17,4,14,Away,45,0,0.1,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Texans,Giants,4,1,HTX,0,14,14,14,Away,54,0,-1,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Texans,Giants,1,10,HTX,0,14,15,14,Away,63,0,-0.2,0,0,0,Run,1,0,Right End,0,0,1,0,0
Texans,Giants,2,8,HTX,3,17,4,14,Away,91,0,5.75,1,0,1,Run,1,0,Left Guard,1,0,0,0,0
Texans,Giants,2,9,NYG,9,17,3,8,Away,44,1,4.888888889,0,0,1,Pass,0,1,Deep Middle,0,0,0,0,1
Texans,Giants,2,7,NYG,0,17,9,17,Away,44,0,1.571428571,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Texans,Giants,2,12,HTX,0,14,15,14,Away,65,0,0.833333333,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Giants,2,4,NYG,0,17,7,17,Away,12,0,0.75,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Texans,Giants,3,2,HTX,0,14,14,14,Away,55,0,0.5,0,0,0,Run,1,0,Right End,0,0,1,0,0
Texans,Giants,3,1,NYG,0,17,7,17,Away,9,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Texans,Giants,1,10,HTX,10,30,5,20,Away,68,0,4.9,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
Texans,Giants,1,10,HTX,17,30,2,13,Away,76,0,1.1,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Giants,1,10,HTX,17,30,2,13,Away,91,0,0.8,0,0,1,Run,1,0,Right End,0,0,1,0,0
Texans,Giants,1,10,NYG,10,30,4,20,Away,19,0,0.7,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Giants,1,10,HTX,17,30,1,13,Away,65,0,0.3,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Texans,Giants,1,10,HTX,10,20,13,10,Away,73,0,0.2,0,0,0,Run,1,0,Left End,1,0,0,0,0
Texans,Giants,1,1,NYG,10,30,3,20,Away,1,0,0,0,1,0,Run,1,0,Left Tackle,1,0,0,0,0
Texans,Giants,1,10,The,17,30,1,13,Away,50,0,0,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Texans,Giants,1,10,HTX,10,27,10,17,Away,80,0,0,0,0,0,Pass,0,1,Deep Middle,0,0,0,0,1
Texans,Giants,1,10,HTX,10,30,6,20,Away,80,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Texans,Giants,2,10,The,17,30,1,13,Away,50,0,3.1,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Texans,Giants,2,7,HTX,17,30,1,13,Away,62,0,1.714285714,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Giants,3,8,HTX,10,20,11,10,Away,71,0,0.875,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Texans,Giants,3,5,HTX,10,30,5,20,Away,75,0,1.4,1,0,1,Run,1,0,Left End,1,0,0,0,0
Texans,Giants,2,2,HTX,17,30,2,13,Away,83,0,3.5,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Texans,Giants,2,10,HTX,10,30,6,20,Away,80,0,0.5,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Texans,Giants,3,1,NYG,16,30,3,14,Away,1,1,1,0,1,1,Run,1,0,Up The Middle,0,1,0,0,0
Texans,Giants,2,8,HTX,10,20,12,10,Away,71,0,0,0,0,0,Run,1,0,Left End,1,0,0,0,0
Texans,Giants,2,1,NYG,10,30,3,20,Away,1,0,0,0,1,0,Pass,0,1,Short Right,0,0,0,1,0
Texans,Bills,1,10,HTX,0,0,15,0,Home,67,0,1.3,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Bills,1,10,HTX,0,0,9,0,Home,69,0,0.4,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Texans,Bills,1,10,HTX,0,0,6,0,Home,75,0,0,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Texans,Bills,1,10,HTX,0,0,5,0,Home,63,0,-0.1,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Texans,Bills,1,10,HTX,0,0,14,0,Home,54,0,-0.6,0,0,0,Run,1,0,Left End,1,0,0,0,0
Texans,Bills,2,10,HTX,0,0,5,0,Home,75,0,1.2,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Texans,Bills,2,16,HTX,0,0,13,0,Home,60,0,0.625,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Bills,2,11,HTX,0,0,4,0,Home,64,0,0.636363636,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Bills,2,6,HTX,0,0,9,0,Home,65,0,0.833333333,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Texans,Bills,3,1,HTX,0,0,8,0,Home,60,0,0,0,0,0,Run,1,0,Right End,0,0,1,0,0
Texans,Bills,3,4,HTX,0,0,4,0,Home,57,0,-0.5,0,0,0,Sack,0,0, ,0,0,0,0,0
Texans,Bills,3,6,The,0,0,13,0,Home,50,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Texans,Bills,1,10,HTX,0,3,11,3,Home,65,0,2.5,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
Texans,Bills,1,10,BUF,0,10,2,10,Home,44,0,0.9,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Bills,1,10,HTX,0,10,4,10,Home,80,0,0.4,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Texans,Bills,1,10,BUF,0,3,11,3,Home,40,0,0.4,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Texans,Bills,1,10,HTX,0,10,3,10,Home,56,0,0.1,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Texans,Bills,1,10,HTX,0,3,12,3,Home,75,0,0,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Texans,Bills,1,10,HTX,0,10,6,10,Home,80,0,0,0,0,0,Pass,0,1,Deep Middle,0,0,0,0,1
Texans,Bills,2,1,BUF,6,10,2,4,Home,35,1,35,0,0,1,Pass,0,1,Deep Right,0,0,0,0,1
Texans,Bills,3,3,HTX,0,10,3,10,Home,73,0,5.666666667,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Texans,Bills,3,9,HTX,0,10,2,10,Home,55,0,1.222222222,1,0,1,Run,1,0,Left End,1,0,0,0,0
Texans,Bills,2,10,HTX,0,3,12,3,Home,75,0,1,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Bills,2,6,HTX,0,10,3,10,Home,76,0,0.5,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Texans,Bills,2,9,HTX,0,10,2,10,Home,55,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Texans,Bills,1,10,HTX,17,10,2,7,Home,65,0,2.4,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Texans,Bills,1,10,HTX,17,10,3,7,Home,75,0,1.5,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Texans,Bills,1,10,HTX,14,10,13,4,Home,65,0,1.2,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Bills,1,10,BUF,17,10,1,7,Home,41,0,0.4,0,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Texans,Bills,1,10,BUF,14,10,9,4,Home,18,0,0.4,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Bills,1,10,BUF,14,10,12,4,Home,43,0,0.3,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Texans,Bills,1,10,BUF,14,10,10,4,Home,32,0,0.2,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Texans,Bills,1,10,HTX,14,10,12,4,Home,53,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Texans,Bills,1,10,HTX,7,10,16,3,Home,80,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Texans,Bills,3,10,HTX,14,10,12,4,Home,53,0,1,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Texans,Bills,2,7,BUF,14,10,11,4,Home,40,0,1.142857143,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Bills,2,8,BUF,14,10,10,4,Home,30,0,0.875,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Texans,Bills,3,13,BUF,14,10,8,4,Home,21,0,0.153846154,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Texans,Bills,2,6,BUF,17,10,1,7,Home,37,0,-0.166666667,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Texans,Bills,2,6,BUF,14,10,9,4,Home,14,0,-0.333333333,0,0,0,Sack,0,0, ,0,0,0,0,0
Texans,Bills,2,10,HTX,14,10,12,4,Home,53,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Texans,Bills,1,10,HTX,20,17,10,3,Home,64,0,1.3,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Texans,Bills,1,20,The,20,17,7,3,Home,50,0,0.4,0,0,1,Run,1,0,Right End,0,0,1,0,0
Texans,Bills,1,10,BUF,17,10,11,7,Home,44,0,0.4,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Texans,Bills,1,10,HTX,23,17,4,6,Home,68,0,0,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Texans,Bills,1,10,HTX,23,17,2,6,Home,85,0,-0.1,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Texans,Bills,1,10,HTX,17,10,14,7,Home,53,0,-0.2,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Texans,Bills,1,10,HTX,23,17,3,6,Home,58,0,-0.4,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Texans,Bills,1,10,HTX,20,17,9,3,Home,51,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Bills,3,10,HTX,23,17,3,6,Home,68,0,1,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Bills,2,12,BUF,20,17,6,3,Home,42,0,0.833333333,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Texans,Bills,2,10,HTX,20,17,9,3,Home,51,0,0.6,0,0,1,Run,1,0,Right Tackle,0,0,1,0,0
